Voter_ID,Age,Gender,State,Constituency,Income_Level,Voted_Party,Turnout,Employment_Status,Education_Level,Date
1288,20,Female,Bihar,Muzaffarpur,Low,Party C,No,Self-employed,Primary,2019-05-12
1289,44,Female,Bihar,Muzaffarpur,High,Party A,Yes,Student,Secondary,2019-04-19
1290,60,Female,Kerala,Thiruvananthapuram,Low,Party C,Yes,Employed,Primary,2019-05-25
1291,31,Other,Bihar,Muzaffarpur,Medium,Party B,Yes,Unemployed,Graduate,2019-04-20
1292,49,Male,Bihar,Patna Urban,Medium,Party C,Yes,Student,Postgraduate,2019-04-09
1293,27,Male,Maharashtra,Mumbai South,High,Party C,No,Employed,Primary,2019-05-18
1294,68,Male,Kerala,Kochi,High,Party B,No,Student,Primary,2019-04-20
1295,43,Male,Maharashtra,Nagpur,Medium,Party C,No,Student,Graduate,2019-04-28
1296,70,Other,Bihar,Patna Urban,Medium,Party B,No,Unemployed,Postgraduate,2019-04-02
1297,68,Female,Tamil Nadu,Coimbatore,High,Party C,Yes,Student,Secondary,2019-05-07
1298,47,Female,Bihar,Gaya,Medium,Party B,Yes,Self-employed,Graduate,2019-04-10
1299,39,Male,Bihar,Patna Urban,Medium,Party C,Yes,Employed,Secondary,2019-04-26
1300,47,Male,Tamil Nadu,Coimbatore,Medium,Party B,No,Self-employed,Graduate,2019-05-24
1301,59,Other,Kerala,Kochi,High,Party C,No,Employed,Graduate,2019-05-15
1302,80,Other,Kerala,Kozhikode,Medium,Party B,Yes,Self-employed,Postgraduate,2019-05-16
1303,28,Male,Tamil Nadu,Coimbatore,Medium,Party C,Yes,Student,Secondary,2019-05-19
1304,84,Other,Bihar,Patna Urban,Low,Party A,Yes,Student,Primary,2019-04-03
1305,39,Other,Tamil Nadu,Madurai,High,Party B,Yes,Student,Postgraduate,2019-04-01
1306,73,Female,Maharashtra,Mumbai South,High,Party C,No,Self-employed,Graduate,2019-05-07
1307,55,Other,Kerala,Kochi,High,Party A,No,Self-employed,Postgraduate,2019-04-30
1308,35,Male,Kerala,Thiruvananthapuram,High,Party C,No,Employed,Graduate,2019-04-27
1309,78,Male,Kerala,Kochi,Low,Party B,Yes,Unemployed,Primary,2019-05-05
1310,30,Male,Tamil Nadu,Madurai,High,Party B,Yes,Employed,Graduate,2019-05-11
1311,19,Male,Kerala,Thiruvananthapuram,Medium,Party B,No,Self-employed,Graduate,2019-05-10
1312,43,Male,Tamil Nadu,Madurai,High,Party A,Yes,Unemployed,Graduate,2019-04-12
1313,31,Male,Maharashtra,Pune,High,Party C,No,Self-employed,Graduate,2019-05-22
1314,39,Male,Tamil Nadu,Chennai Central,Low,Party A,Yes,Unemployed,Secondary,2019-04-11
1315,59,Male,Tamil Nadu,Chennai Central,Low,Party A,No,Student,Postgraduate,2019-04-21
1316,33,Male,Maharashtra,Pune,High,Party B,No,Student,Postgraduate,2019-04-23
1317,58,Other,Maharashtra,Pune,Low,Party C,Yes,Unemployed,Graduate,2019-05-16
1318,74,Female,Kerala,Thiruvananthapuram,High,Party B,Yes,Student,Graduate,2019-04-12
1319,77,Other,Bihar,Gaya,Medium,Party C,No,Unemployed,Secondary,2019-04-25
1320,19,Male,Maharashtra,Mumbai South,Medium,Party B,Yes,Employed,Graduate,2019-04-22
1321,50,Other,Bihar,Gaya,Low,Party C,No,Employed,Graduate,2019-05-12
1322,23,Other,Tamil Nadu,Madurai,High,Party B,No,Employed,Primary,2019-05-26
1323,76,Female,Tamil Nadu,Coimbatore,Low,Party B,Yes,Employed,Graduate,2019-04-02
1324,40,Male,Kerala,Kozhikode,Low,Party B,Yes,Employed,Postgraduate,2019-05-11
1325,30,Other,Bihar,Gaya,Medium,Party A,Yes,Self-employed,Graduate,2019-05-28
1326,64,Other,Kerala,Kozhikode,Low,Party C,No,Student,Primary,2019-04-05
1327,36,Other,Kerala,Kozhikode,Medium,Party A,Yes,Student,Primary,2019-04-18
1328,82,Female,Kerala,Kozhikode,Low,Party C,Yes,Self-employed,Graduate,2019-05-06
1329,61,Female,Maharashtra,Mumbai South,High,Party C,Yes,Student,Primary,2019-04-08
1330,29,Male,Bihar,Patna Urban,Medium,Party C,Yes,Unemployed,Primary,2019-04-14
1331,28,Other,Maharashtra,Nagpur,Low,Party B,Yes,Unemployed,Graduate,2019-04-04
1332,54,Male,Tamil Nadu,Coimbatore,Medium,Party A,No,Student,Secondary,2019-05-24
1333,43,Male,Kerala,Thiruvananthapuram,Medium,Party B,No,Self-employed,Primary,2019-05-02
1334,64,Female,Maharashtra,Pune,High,Party C,No,Unemployed,Primary,2019-05-31
1335,44,Other,Tamil Nadu,Chennai Central,Medium,Party B,No,Unemployed,Graduate,2019-05-15
1336,83,Male,Maharashtra,Mumbai South,Medium,Party A,No,Self-employed,Primary,2019-05-30
1337,41,Female,Bihar,Muzaffarpur,Low,Party B,No,Self-employed,Postgraduate,2019-05-13
1338,31,Other,Bihar,Gaya,Medium,Party A,Yes,Student,Postgraduate,2019-04-22
1339,30,Male,Maharashtra,Pune,Medium,Party B,Yes,Student,Secondary,2019-05-19
1340,76,Other,Bihar,Gaya,High,Party C,No,Student,Postgraduate,2019-05-24
1341,65,Other,Kerala,Thiruvananthapuram,Medium,Party B,No,Self-employed,Primary,2019-05-30
1342,31,Female,Kerala,Kozhikode,Medium,Party B,No,Employed,Secondary,2019-05-03
1343,85,Male,Kerala,Thiruvananthapuram,High,Party A,Yes,Self-employed,Primary,2019-04-06
1344,62,Female,Maharashtra,Mumbai South,Medium,Party A,No,Employed,Secondary,2019-04-13
1345,57,Male,Kerala,Thiruvananthapuram,Low,Party A,Yes,Student,Primary,2019-05-17
1346,65,Male,Kerala,Kochi,Medium,Party A,No,Employed,Postgraduate,2019-05-06
1347,45,Female,Tamil Nadu,Coimbatore,High,Party B,No,Unemployed,Primary,2019-04-25
1348,35,Female,Kerala,Thiruvananthapuram,Medium,Party B,No,Student,Primary,2019-04-23
1349,21,Male,Tamil Nadu,Coimbatore,High,Party A,Yes,Self-employed,Graduate,2019-04-22
1350,68,Male,Bihar,Muzaffarpur,High,Party A,Yes,Student,Secondary,2019-04-03
1351,73,Male,Kerala,Thiruvananthapuram,Medium,Party B,Yes,Student,Secondary,2019-04-19
1352,79,Male,Maharashtra,Nagpur,Medium,Party B,Yes,Unemployed,Postgraduate,2019-05-14
1353,28,Female,Bihar,Gaya,High,Party C,Yes,Student,Primary,2019-04-11
1354,82,Female,Maharashtra,Mumbai South,High,Party B,Yes,Student,Postgraduate,2019-04-28
1355,72,Female,Bihar,Gaya,High,Party C,Yes,Student,Graduate,2019-05-20
1356,60,Other,Tamil Nadu,Coimbatore,Medium,Party A,Yes,Student,Postgraduate,2019-05-26
1357,18,Female,Bihar,Patna Urban,High,Party C,No,Unemployed,Postgraduate,2019-04-28
1358,54,Male,Bihar,Gaya,Low,Party B,No,Self-employed,Primary,2019-05-27
1359,72,Female,Maharashtra,Nagpur,High,Party B,Yes,Self-employed,Secondary,2019-04-19
1360,20,Female,Maharashtra,Nagpur,Medium,Party B,Yes,Employed,Graduate,2019-05-17
1361,68,Male,Bihar,Muzaffarpur,Low,Party A,Yes,Unemployed,Secondary,2019-05-11
1362,53,Female,Tamil Nadu,Madurai,Medium,Party C,Yes,Student,Primary,2019-04-05
1363,22,Male,Maharashtra,Nagpur,High,Party C,Yes,Student,Primary,2019-04-22
1364,69,Male,Maharashtra,Nagpur,Low,Party C,No,Employed,Postgraduate,2019-04-08
1365,51,Female,Kerala,Kozhikode,High,Party C,Yes,Employed,Graduate,2019-05-07
1366,73,Female,Tamil Nadu,Chennai Central,High,Party C,Yes,Self-employed,Primary,2019-05-09
1367,54,Female,Tamil Nadu,Chennai Central,Low,Party B,Yes,Employed,Postgraduate,2019-05-13
1368,52,Female,Kerala,Thiruvananthapuram,High,Party C,No,Employed,Secondary,2019-04-15
1369,59,Male,Bihar,Muzaffarpur,Low,Party C,No,Student,Postgraduate,2019-05-11
1370,67,Female,Maharashtra,Pune,High,Party A,No,Self-employed,Graduate,2019-04-23
1371,77,Other,Tamil Nadu,Chennai Central,Medium,Party A,Yes,Student,Graduate,2019-04-26
1372,28,Other,Bihar,Muzaffarpur,Medium,Party C,No,Employed,Secondary,2019-05-18
1373,55,Female,Maharashtra,Nagpur,Medium,Party C,No,Employed,Secondary,2019-05-10
1374,63,Other,Kerala,Kozhikode,Medium,Party B,Yes,Self-employed,Postgraduate,2019-04-16
1375,34,Female,Tamil Nadu,Coimbatore,High,Party A,Yes,Student,Secondary,2019-04-14
1376,55,Male,Bihar,Muzaffarpur,Low,Party C,No,Student,Graduate,2019-05-19
1377,53,Female,Kerala,Thiruvananthapuram,Medium,Party C,Yes,Self-employed,Postgraduate,2019-04-15
1378,77,Female,Tamil Nadu,Madurai,Medium,Party A,Yes,Student,Graduate,2019-04-01
1379,40,Other,Maharashtra,Nagpur,Low,Party B,No,Student,Postgraduate,2019-04-13
1380,46,Male,Bihar,Muzaffarpur,High,Party C,Yes,Student,Primary,2019-04-21
1381,78,Other,Kerala,Kochi,Low,Party B,Yes,Student,Secondary,2019-05-25
1382,65,Other,Kerala,Thiruvananthapuram,Low,Party A,No,Unemployed,Graduate,2019-04-09
1383,21,Male,Maharashtra,Mumbai South,High,Party B,No,Unemployed,Postgraduate,2019-04-16
1384,82,Other,Kerala,Thiruvananthapuram,Low,Party C,No,Unemployed,Secondary,2019-04-30
1385,22,Other,Bihar,Patna Urban,High,Party B,No,Student,Primary,2019-05-21
1386,33,Other,Tamil Nadu,Madurai,High,Party C,Yes,Student,Postgraduate,2019-05-23
1387,68,Other,Bihar,Gaya,Low,Party B,No,Student,Postgraduate,2019-05-21
1388,36,Female,Bihar,Patna Urban,High,Party A,Yes,Self-employed,Postgraduate,2019-05-13
1389,49,Female,Maharashtra,Mumbai South,Low,Party B,Yes,Self-employed,Primary,2019-04-30
1390,51,Female,Tamil Nadu,Chennai Central,Medium,Party C,No,Self-employed,Postgraduate,2019-05-15
1391,53,Other,Maharashtra,Pune,Low,Party A,Yes,Self-employed,Primary,2019-04-15
1392,64,Other,Maharashtra,Pune,Medium,Party B,Yes,Self-employed,Postgraduate,2019-05-16
1393,55,Male,Tamil Nadu,Coimbatore,High,Party C,Yes,Unemployed,Graduate,2019-05-25
1394,47,Male,Tamil Nadu,Madurai,Low,Party C,No,Unemployed,Primary,2019-04-17
1395,83,Other,Maharashtra,Pune,High,Party B,No,Unemployed,Graduate,2019-05-12
1396,82,Female,Kerala,Kozhikode,High,Party B,No,Student,Secondary,2019-05-26
1397,79,Female,Tamil Nadu,Chennai Central,Low,Party C,Yes,Self-employed,Secondary,2019-04-20
1398,37,Female,Kerala,Kochi,High,Party C,Yes,Unemployed,Graduate,2019-05-02
1399,19,Other,Tamil Nadu,Coimbatore,High,Party A,Yes,Self-employed,Primary,2019-04-26
1400,82,Male,Bihar,Gaya,Medium,Party C,Yes,Employed,Postgraduate,2019-05-07
1401,50,Other,Kerala,Kochi,Low,Party C,Yes,Unemployed,Postgraduate,2019-04-12
1402,52,Other,Bihar,Muzaffarpur,Medium,Party A,Yes,Employed,Secondary,2019-05-04
1403,44,Male,Maharashtra,Mumbai South,Low,Party C,No,Student,Primary,2019-05-05
1404,27,Male,Bihar,Gaya,Medium,Party A,No,Employed,Postgraduate,2019-04-13
1405,45,Other,Bihar,Muzaffarpur,Medium,Party B,Yes,Student,Primary,2019-05-17
1406,42,Other,Tamil Nadu,Coimbatore,High,Party C,No,Employed,Graduate,2019-05-19
1407,52,Female,Tamil Nadu,Coimbatore,High,Party A,No,Student,Graduate,2019-05-31
1408,49,Female,Maharashtra,Nagpur,Medium,Party C,No,Student,Primary,2019-05-19
1409,18,Female,Kerala,Thiruvananthapuram,High,Party B,No,Unemployed,Secondary,2019-04-05
1410,56,Male,Tamil Nadu,Coimbatore,Medium,Party B,Yes,Unemployed,Primary,2019-05-19
1411,57,Other,Kerala,Kochi,Medium,Party B,No,Employed,Graduate,2019-05-30
1412,37,Female,Kerala,Kozhikode,Low,Party A,No,Unemployed,Secondary,2019-05-10
1413,84,Female,Kerala,Thiruvananthapuram,High,Party C,No,Self-employed,Secondary,2019-05-30
1414,56,Female,Maharashtra,Nagpur,Low,Party B,No,Self-employed,Graduate,2019-04-29
1415,68,Female,Maharashtra,Nagpur,Low,Party B,Yes,Student,Graduate,2019-05-12
1416,53,Male,Kerala,Thiruvananthapuram,High,Party A,Yes,Self-employed,Graduate,2019-05-24
1417,59,Female,Maharashtra,Mumbai South,Medium,Party B,Yes,Unemployed,Postgraduate,2019-05-25
1418,27,Male,Maharashtra,Mumbai South,Low,Party B,No,Student,Primary,2019-05-20
1419,80,Male,Tamil Nadu,Coimbatore,Medium,Party C,No,Employed,Primary,2019-04-04
1420,65,Female,Maharashtra,Nagpur,Medium,Party A,No,Unemployed,Primary,2019-04-21
1421,37,Other,Tamil Nadu,Chennai Central,Medium,Party C,Yes,Employed,Postgraduate,2019-04-16
1422,51,Other,Maharashtra,Pune,High,Party B,Yes,Unemployed,Primary,2019-05-26
1423,75,Other,Maharashtra,Nagpur,Low,Party A,No,Student,Secondary,2019-04-30
1424,43,Other,Maharashtra,Nagpur,High,Party B,No,Employed,Secondary,2019-04-08
1425,68,Female,Tamil Nadu,Madurai,Low,Party C,Yes,Self-employed,Primary,2019-05-07
1426,82,Female,Tamil Nadu,Chennai Central,High,Party B,No,Self-employed,Primary,2019-05-18
1427,29,Other,Bihar,Muzaffarpur,Low,Party C,Yes,Employed,Postgraduate,2019-05-10
1428,73,Female,Kerala,Kochi,Medium,Party B,Yes,Self-employed,Primary,2019-04-12
1429,85,Other,Maharashtra,Nagpur,High,Party B,Yes,Student,Graduate,2019-04-01
1430,19,Male,Tamil Nadu,Chennai Central,Medium,Party B,Yes,Self-employed,Secondary,2019-05-08
1431,76,Other,Maharashtra,Pune,High,Party A,No,Unemployed,Secondary,2019-05-20
1432,57,Male,Kerala,Kochi,Low,Party A,Yes,Unemployed,Graduate,2019-04-05
1433,47,Other,Maharashtra,Nagpur,Low,Party A,No,Unemployed,Postgraduate,2019-04-18
1434,63,Male,Kerala,Kochi,Low,Party B,Yes,Student,Primary,2019-04-29
1435,24,Female,Kerala,Thiruvananthapuram,Medium,Party B,Yes,Unemployed,Postgraduate,2019-05-08
1436,40,Other,Bihar,Patna Urban,High,Party C,Yes,Unemployed,Secondary,2019-04-08
1437,63,Other,Tamil Nadu,Coimbatore,Medium,Party B,Yes,Unemployed,Primary,2019-05-22
1438,50,Other,Maharashtra,Nagpur,Low,Party B,Yes,Employed,Postgraduate,2019-05-22
1439,30,Female,Tamil Nadu,Madurai,Medium,Party B,Yes,Student,Graduate,2019-04-15
1440,67,Female,Bihar,Muzaffarpur,Low,Party B,No,Employed,Secondary,2019-05-25
1441,19,Male,Kerala,Kochi,High,Party A,Yes,Student,Primary,2019-04-04
1442,55,Female,Kerala,Kozhikode,High,Party B,Yes,Student,Secondary,2019-04-12
1443,41,Female,Kerala,Kozhikode,Low,Party A,Yes,Student,Secondary,2019-04-20
1444,65,Female,Tamil Nadu,Coimbatore,High,Party B,Yes,Employed,Graduate,2019-04-02
1445,36,Female,Tamil Nadu,Chennai Central,Low,Party C,No,Unemployed,Secondary,2019-04-07
1446,46,Male,Bihar,Gaya,Medium,Party A,Yes,Student,Postgraduate,2019-04-27
1447,18,Female,Tamil Nadu,Chennai Central,Medium,Party B,No,Unemployed,Graduate,2019-05-13
1448,30,Female,Maharashtra,Pune,Medium,Party C,Yes,Unemployed,Secondary,2019-05-03
1449,46,Other,Kerala,Kochi,Low,Party C,Yes,Student,Graduate,2019-05-27
1450,46,Female,Bihar,Patna Urban,Low,Party C,No,Self-employed,Postgraduate,2019-05-13
1451,59,Female,Maharashtra,Mumbai South,Medium,Party C,Yes,Employed,Postgraduate,2019-05-11
1452,41,Male,Bihar,Patna Urban,Low,Party C,Yes,Unemployed,Secondary,2019-04-26
1453,79,Female,Maharashtra,Mumbai South,Medium,Party A,No,Student,Secondary,2019-04-30
1454,74,Male,Maharashtra,Pune,High,Party B,No,Self-employed,Secondary,2019-04-17
1455,76,Other,Maharashtra,Nagpur,Low,Party C,No,Self-employed,Primary,2019-05-21
1456,21,Other,Maharashtra,Nagpur,Low,Party A,Yes,Student,Primary,2019-04-08
1457,62,Female,Maharashtra,Mumbai South,Medium,Party B,Yes,Unemployed,Postgraduate,2019-05-23
1458,46,Male,Kerala,Kochi,Low,Party C,No,Unemployed,Primary,2019-05-22
1459,47,Other,Maharashtra,Pune,High,Party A,No,Unemployed,Primary,2019-05-14
1460,46,Other,Kerala,Kozhikode,Low,Party C,No,Unemployed,Graduate,2019-04-04
1461,67,Other,Tamil Nadu,Madurai,Medium,Party B,No,Self-employed,Secondary,2019-05-17
1462,27,Female,Maharashtra,Mumbai South,High,Party C,No,Unemployed,Primary,2019-04-04
1463,36,Female,Tamil Nadu,Chennai Central,Low,Party A,No,Unemployed,Postgraduate,2019-04-26
1464,62,Male,Kerala,Kochi,Low,Party B,Yes,Student,Primary,2019-05-17
1465,74,Male,Kerala,Kochi,High,Party B,No,Employed,Primary,2019-05-04
1466,31,Other,Maharashtra,Pune,High,Party B,Yes,Student,Graduate,2019-05-23
1467,76,Male,Bihar,Muzaffarpur,Low,Party C,No,Self-employed,Primary,2019-04-25
1468,77,Female,Maharashtra,Mumbai South,High,Party A,No,Self-employed,Secondary,2019-05-04
1469,64,Male,Bihar,Patna Urban,High,Party B,No,Student,Primary,2019-05-11
1470,53,Female,Bihar,Gaya,High,Party C,No,Student,Graduate,2019-04-23
1471,30,Other,Bihar,Patna Urban,Medium,Party A,No,Unemployed,Postgraduate,2019-05-13
1472,80,Other,Maharashtra,Mumbai South,High,Party C,No,Student,Primary,2019-05-09
1473,30,Other,Bihar,Muzaffarpur,Low,Party A,Yes,Self-employed,Postgraduate,2019-05-23
1474,23,Female,Tamil Nadu,Coimbatore,High,Party B,No,Employed,Postgraduate,2019-05-23
1475,21,Male,Tamil Nadu,Coimbatore,High,Party A,Yes,Self-employed,Primary,2019-04-19
1476,76,Female,Tamil Nadu,Chennai Central,Medium,Party C,No,Self-employed,Secondary,2019-04-18
1477,59,Female,Tamil Nadu,Chennai Central,High,Party C,No,Unemployed,Secondary,2019-05-06
1478,69,Female,Maharashtra,Pune,Low,Party B,Yes,Self-employed,Graduate,2019-05-10
1479,57,Male,Kerala,Thiruvananthapuram,High,Party A,No,Self-employed,Postgraduate,2019-05-11
1480,43,Female,Kerala,Thiruvananthapuram,High,Party B,No,Self-employed,Postgraduate,2019-05-28
1481,39,Female,Maharashtra,Mumbai South,Low,Party A,Yes,Self-employed,Graduate,2019-05-19
1482,27,Male,Kerala,Thiruvananthapuram,Low,Party A,No,Self-employed,Secondary,2019-05-16
1483,63,Female,Maharashtra,Pune,Low,Party B,Yes,Self-employed,Primary,2019-04-21
1484,23,Male,Kerala,Thiruvananthapuram,High,Party A,No,Employed,Postgraduate,2019-04-15
1485,46,Female,Kerala,Kochi,High,Party A,Yes,Employed,Graduate,2019-04-16
1486,79,Female,Bihar,Muzaffarpur,Medium,Party C,Yes,Student,Secondary,2019-05-25
1487,67,Other,Tamil Nadu,Coimbatore,Medium,Party C,No,Self-employed,Postgraduate,2019-04-24
1488,58,Other,Maharashtra,Mumbai South,Medium,Party A,Yes,Self-employed,Secondary,2019-05-21
1489,82,Other,Kerala,Kochi,Medium,Party C,No,Employed,Secondary,2019-05-17
1490,46,Female,Maharashtra,Pune,Medium,Party C,Yes,Student,Postgraduate,2019-05-02
1491,39,Male,Tamil Nadu,Chennai Central,High,Party B,Yes,Self-employed,Postgraduate,2019-05-26
1492,63,Male,Kerala,Kochi,High,Party B,No,Employed,Postgraduate,2019-04-28
1493,45,Other,Kerala,Thiruvananthapuram,Medium,Party B,No,Self-employed,Secondary,2019-05-07
1494,58,Male,Tamil Nadu,Chennai Central,High,Party A,No,Employed,Primary,2019-05-10
1495,70,Other,Bihar,Muzaffarpur,Low,Party C,Yes,Unemployed,Secondary,2019-05-24
1496,81,Other,Kerala,Kochi,Low,Party B,Yes,Employed,Postgraduate,2019-05-07
1497,66,Other,Tamil Nadu,Madurai,Medium,Party A,No,Unemployed,Primary,2019-04-20
1498,73,Female,Maharashtra,Mumbai South,Medium,Party A,Yes,Self-employed,Postgraduate,2019-04-13
1499,28,Female,Kerala,Thiruvananthapuram,Medium,Party A,No,Employed,Primary,2019-05-06
1500,65,Male,Bihar,Muzaffarpur,Low,Party A,Yes,Employed,Graduate,2019-04-25
1501,65,Male,Maharashtra,Mumbai South,Low,Party A,No,Unemployed,Secondary,2019-04-23
1502,37,Other,Bihar,Muzaffarpur,Medium,Party C,Yes,Student,Secondary,2019-05-03
1503,21,Other,Kerala,Thiruvananthapuram,Low,Party C,Yes,Self-employed,Graduate,2019-04-07
1504,41,Other,Maharashtra,Pune,High,Party A,Yes,Student,Secondary,2019-05-09
1505,61,Female,Kerala,Kozhikode,High,Party C,No,Student,Primary,2019-05-13
1506,49,Female,Bihar,Gaya,Low,Party A,No,Unemployed,Postgraduate,2019-04-03
1507,79,Other,Maharashtra,Mumbai South,High,Party C,Yes,Employed,Graduate,2019-05-29
1508,43,Female,Tamil Nadu,Coimbatore,Medium,Party A,No,Unemployed,Graduate,2019-05-31
1509,73,Female,Tamil Nadu,Madurai,Low,Party B,Yes,Student,Primary,2019-04-21
1510,67,Female,Tamil Nadu,Coimbatore,Medium,Party B,Yes,Employed,Secondary,2019-05-31
1511,40,Other,Bihar,Gaya,Medium,Party C,Yes,Employed,Primary,2019-04-20
1512,63,Other,Tamil Nadu,Chennai Central,Low,Party C,No,Unemployed,Graduate,2019-05-14
1513,30,Female,Bihar,Patna Urban,Low,Party A,No,Employed,Secondary,2019-05-02
1514,19,Male,Kerala,Kozhikode,Medium,Party A,Yes,Self-employed,Primary,2019-05-28
1515,60,Male,Kerala,Kozhikode,Medium,Party A,No,Student,Primary,2019-04-10
1516,49,Other,Kerala,Kozhikode,High,Party B,No,Self-employed,Secondary,2019-05-31
1517,19,Female,Maharashtra,Nagpur,Medium,Party B,No,Unemployed,Postgraduate,2019-04-17
1518,68,Male,Bihar,Muzaffarpur,High,Party B,Yes,Unemployed,Primary,2019-05-11
1519,38,Female,Bihar,Patna Urban,Low,Party A,No,Unemployed,Graduate,2019-05-14
1520,54,Female,Tamil Nadu,Madurai,High,Party B,Yes,Employed,Postgraduate,2019-05-23
1521,81,Male,Kerala,Kochi,Low,Party C,Yes,Student,Postgraduate,2019-04-07
1522,22,Female,Bihar,Patna Urban,Low,Party A,Yes,Unemployed,Postgraduate,2019-05-10
1523,36,Female,Maharashtra,Nagpur,High,Party A,Yes,Unemployed,Graduate,2019-04-03
1524,61,Female,Bihar,Patna Urban,Low,Party B,No,Unemployed,Primary,2019-04-26
1525,55,Other,Tamil Nadu,Chennai Central,Low,Party A,Yes,Unemployed,Graduate,2019-05-13
1526,74,Male,Tamil Nadu,Chennai Central,Low,Party C,No,Unemployed,Secondary,2019-05-06
1527,32,Other,Maharashtra,Mumbai South,Low,Party B,Yes,Unemployed,Graduate,2019-04-24
1528,31,Other,Bihar,Patna Urban,Low,Party A,No,Employed,Primary,2019-05-23
1529,33,Male,Tamil Nadu,Coimbatore,High,Party A,Yes,Employed,Postgraduate,2019-05-30
1530,67,Female,Tamil Nadu,Madurai,High,Party A,No,Self-employed,Graduate,2019-05-11
1531,37,Female,Tamil Nadu,Madurai,High,Party B,Yes,Unemployed,Graduate,2019-05-11
1532,50,Male,Kerala,Thiruvananthapuram,Medium,Party C,Yes,Student,Graduate,2019-04-10
1533,70,Other,Bihar,Gaya,High,Party A,No,Unemployed,Graduate,2019-04-14
1534,71,Female,Tamil Nadu,Madurai,High,Party B,No,Student,Postgraduate,2019-04-24
1535,69,Male,Maharashtra,Nagpur,High,Party C,Yes,Unemployed,Secondary,2019-05-16
1536,42,Other,Kerala,Kozhikode,High,Party C,No,Student,Postgraduate,2019-04-24
1537,68,Male,Maharashtra,Mumbai South,Medium,Party A,No,Self-employed,Postgraduate,2019-04-04
1538,61,Other,Kerala,Kochi,Low,Party C,No,Student,Secondary,2019-05-31
1539,44,Female,Tamil Nadu,Chennai Central,High,Party C,Yes,Self-employed,Secondary,2019-05-12
1540,43,Male,Tamil Nadu,Coimbatore,Medium,Party B,No,Unemployed,Secondary,2019-05-19
1541,85,Other,Tamil Nadu,Madurai,High,Party A,Yes,Employed,Primary,2019-04-02
1542,60,Male,Bihar,Patna Urban,Medium,Party B,Yes,Unemployed,Secondary,2019-04-20
1543,58,Other,Bihar,Gaya,Medium,Party B,No,Unemployed,Graduate,2019-04-20
1544,38,Male,Bihar,Muzaffarpur,Low,Party B,Yes,Student,Secondary,2019-05-06
1545,53,Other,Tamil Nadu,Coimbatore,Low,Party A,Yes,Student,Primary,2019-05-19
1546,66,Female,Bihar,Patna Urban,Medium,Party B,Yes,Employed,Graduate,2019-05-30
1547,41,Female,Tamil Nadu,Coimbatore,Low,Party B,No,Self-employed,Primary,2019-05-27
1548,40,Male,Maharashtra,Mumbai South,High,Party B,No,Unemployed,Primary,2019-05-30
